ModelName,GameNumber,ID_RunTime,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
CM_02-config_bo,265,2000,2/18/2021 4:11:47 PM,10,1,0,0.44,0
CM_02-config_bo,266,2000,2/18/2021 4:11:47 PM,30,3,1,3.82,0
CM_02-config_bo,267,2000,2/18/2021 4:11:47 PM,90,9,1,10.7,0
CM_02-config_bo,268,2000,2/18/2021 4:11:47 PM,10,1,0,0.59,0
CM_02-config_bo,269,2000,2/18/2021 4:11:47 PM,10,1,0,0.56,0
CM_02-config_bo,270,2000,2/18/2021 4:11:47 PM,10,1,0,0.42,0
CM_02-config_bo,271,2000,2/18/2021 4:11:47 PM,10,1,0,0.58,0
CM_02-config_bo,272,2000,2/18/2021 4:11:47 PM,10,1,0,0.48,0
CM_02-config_bo,273,2000,2/18/2021 4:11:47 PM,10,1,0,0.32,0
CM_02-config_bo,274,2000,2/18/2021 4:11:47 PM,10,1,0,0.66,0
CM_02-config_bo,275,2000,2/18/2021 4:11:47 PM,40,4,1,3.79,0
CM_02-config_bo,276,2000,2/18/2021 4:11:47 PM,10,1,0,0.54,0
CM_02-config_bo,277,2000,2/18/2021 4:11:47 PM,110,11,0,11.14,0
CM_02-config_bo,278,2000,2/18/2021 4:11:47 PM,20,2,0,2.09,0
CM_02-config_bo,279,2000,2/18/2021 4:11:47 PM,10,1,2,2.33,0
CM_02-config_bo,280,2000,2/18/2021 4:11:47 PM,10,1,0,0.54,0
CM_02-config_bo,281,2000,2/18/2021 4:11:47 PM,10,1,0,0.6,0
CM_02-config_bo,282,2000,2/18/2021 4:11:47 PM,30,3,2,5.8,0
CM_02-config_bo,283,2000,2/18/2021 4:11:47 PM,80,8,0,6.71,0
CM_02-config_bo,284,2000,2/18/2021 4:11:47 PM,150,15,1,5.33,0
CM_02-config_bo,285,2000,2/18/2021 4:11:47 PM,150,15,1,15.48,0
CM_02-config_bo,286,2000,2/18/2021 4:11:47 PM,140,14,0,11.58,0
CM_02-config_bo,287,2000,2/18/2021 4:11:47 PM,10,1,0,0.4,0
CM_02-config_bo,288,2000,2/18/2021 4:11:47 PM,10,1,0,0.71,0
CM_02-config_bo,289,2000,2/18/2021 4:11:47 PM,50,5,0,2.35,0
CM_02-config_bo,290,2000,2/18/2021 4:11:47 PM,10,1,0,0.54,0
CM_02-config_bo,291,2000,2/18/2021 4:11:47 PM,10,1,0,0.38,0
CM_02-config_bo,292,2000,2/18/2021 4:11:47 PM,20,2,3,3.5,0
CM_02-config_bo,293,2000,2/18/2021 4:11:47 PM,10,1,0,0.54,0
CM_02-config_bo,294,2000,2/18/2021 4:11:47 PM,160,16,0,8.51,0
CM_02-config_bo,295,2000,2/18/2021 4:11:47 PM,10,1,0,0.56,0
CM_02-config_bo,296,2000,2/18/2021 4:11:47 PM,10,1,2,2.98,0
CM_02-config_bo,297,2000,2/18/2021 4:11:47 PM,10,1,0,0.56,0
CM_02-config_bo,298,2000,2/18/2021 4:11:47 PM,40,4,0,2.53,0
CM_02-config_bo,299,2000,2/18/2021 4:11:47 PM,190,19,2,29.44,0
CM_02-config_bo,300,2000,2/18/2021 4:11:47 PM,10,1,0,0.36,0
CM_02-config_bo,301,2000,2/18/2021 4:11:47 PM,140,14,1,12.41,0
CM_02-config_bo,302,2000,2/18/2021 4:11:47 PM,10,1,0,0.64,0
CM_02-config_bo,303,2000,2/18/2021 4:11:47 PM,10,1,0,0.62,0
CM_02-config_bo,304,2000,2/18/2021 4:11:47 PM,120,12,0,7.5,0
CM_02-config_bo,305,2000,2/18/2021 4:11:47 PM,10,1,0,0.62,0
CM_02-config_bo,306,2000,2/18/2021 4:11:47 PM,50,5,0,3.7,0
CM_02-config_bo,307,2000,2/18/2021 4:11:47 PM,130,13,1,7.12,0
CM_02-config_bo,308,2000,2/18/2021 4:11:47 PM,80,8,0,3.2,0
CM_02-config_bo,309,2000,2/18/2021 4:11:47 PM,10,1,0,0.5,0
CM_02-config_bo,310,2000,2/18/2021 4:11:47 PM,30,3,1,3.8,0
CM_02-config_bo,311,2000,2/18/2021 4:11:47 PM,40,4,0,1.71,0
CM_02-config_bo,312,2000,2/18/2021 4:11:47 PM,10,1,0,0.56,0
CM_02-config_bo,313,2000,2/18/2021 4:11:47 PM,110,11,3,14.89,0
CM_02-config_bo,314,2000,2/18/2021 4:11:47 PM,10,1,0,0.2,0
CM_02-config_bo,315,2000,2/18/2021 4:11:47 PM,30,3,2,4.81,0
CM_02-config_bo,316,2000,2/18/2021 4:11:47 PM,50,5,1,4.04,0
CM_02-config_bo,317,2000,2/18/2021 4:11:47 PM,30,3,0,2.27,0
CM_02-config_bo,318,2000,2/18/2021 4:11:47 PM,10,1,0,0.56,0
